NEPW26670,268.8273,65.3854,2.3636,23,22
NEPW26671,268.82733,66.08388,0.6099,5,6
NEPW26672,268.82739,67.1791,0,-1,-2
NEPW26673,268.82739,65.29842,0.4591,3,4
NEPW26674,268.82751,66.7332,0.392,3,2
NEPW26676,268.82761,66.06784,0.02,-1,0
NEPW26678,268.82761,65.46647,0.4297,3,4
NEPW26679,268.82761,66.07571,0.2557,1,2
NEPW2668,267.16309,66.48943,0.5038,5,4
NEPW26680,268.82764,66.63535,0.0235,-1,0
NEPW26681,268.8277,65.57846,0,-1,-2
NEPW26682,268.82773,67.13604,0.02,-1,0
NEPW26683,268.82788,65.33715,0.02,-1,0
NEPW26684,268.82788,67.00826,0.129,1,0
NEPW26685,268.82791,67.1613,0,-1,-2
NEPW26686,268.82791,65.40916,0.0617,-1,0
NEPW26687,268.828,65.93678,0.5679,5,4
NEPW26688,268.828,66.30433,0.3609,3,2
NEPW26689,268.82806,66.16462,0.7825,7,6
NEPW2669,267.16312,66.27386,0.115,1,0
NEPW26690,268.82806,65.70659,0.5791,5,4
NEPW26691,268.82809,65.30964,0.2629,1,2
NEPW26692,268.82812,66.36974,0.8243,7,8
NEPW26693,268.82816,67.16647,0.02,-1,0
NEPW26694,268.82819,66.42525,0.5108,5,4
NEPW26696,268.82834,66.20101,1.8102,17,18
NEPW26697,268.8284,65.74914,0.4612,3,4
NEPW26699,268.82861,65.79083,0.4117,3,4
NEPW267,266.73843,66.42895,0.3181,3,2
NEPW2670,267.16312,66.4423,0.5806,5,4
NEPW26700,268.82861,65.49236,1.0889,9,10
NEPW26701,268.82864,66.64796,0,-1,-2
NEPW26702,268.8287,66.28559,0.536,5,4
NEPW26703,268.8288,66.75449,0.8123,7,8
NEPW26704,268.8288,65.59447,0.1077,1,0
NEPW26705,268.82895,67.55606,0.9809,9,8
NEPW26706,268.82898,66.39356,0.4303,3,4
NEPW26707,268.82898,65.5357,1.7824,17,16
NEPW26708,268.82904,67.05367,0.2285,1,2
NEPW26709,268.82913,66.03915,0.2928,1,2
NEPW2671,267.16312,66.48205,0.1321,1,0
NEPW26710,268.82913,65.89604,0.6941,5,6
NEPW26711,268.82913,67.40663,0.02,-1,0
NEPW26712,268.82919,67.11521,0.6765,5,6
NEPW26715,268.82944,65.37707,1.0881,9,10
NEPW26716,268.82944,65.51388,1.1695,11,10
NEPW26717,268.82947,66.21965,0.5219,5,4
NEPW26718,268.82953,67.55877,0.02,-1,0
NEPW26719,268.82956,66.56747,0.3931,3,2
NEPW2672,267.16315,65.98801,0.3575,3,2
NEPW26721,268.82962,66.64634,0.5299,5,4
NEPW26723,268.82983,67.41106,1.0236,9,10
NEPW26724,268.82986,66.89811,0.4793,3,4
NEPW26725,268.82986,66.34355,1.1815,11,10
NEPW26726,268.83011,65.73081,0.4519,3,4
NEPW26727,268.83014,66.28954,0.3081,3,2
NEPW26729,268.83026,66.09399,0.7437,7,6
NEPW2673,267.16318,66.72284,2.2486,21,22
NEPW26730,268.83029,67.14288,0.02,-1,0
NEPW26732,268.83032,65.35891,0.02,-1,0
NEPW26733,268.83044,65.69685,0.1663,1,0
NEPW26735,268.83054,66.02076,1.3874,13,12
NEPW26736,268.83057,65.60233,0.7112,7,6
NEPW26737,268.8306,65.91605,0.7568,7,6
NEPW26738,268.8306,65.58736,1.2607,11,12
NEPW26739,268.83072,66.45373,0,-1,-2
NEPW2674,267.16342,66.65936,0.255,1,2
NEPW26740,268.83075,67.11214,0.5494,5,4
NEPW26741,268.83081,66.04724,0.2357,1,2
NEPW26742,268.83087,66.61068,0.1795,1,0
NEPW26744,268.83102,65.56398,0.5505,5,4
NEPW26745,268.83105,66.75362,0.549,5,4
NEPW26746,268.83105,67.44548,0.3449,3,2
NEPW26747,268.83133,66.24941,0.2738,1,2
NEPW26748,268.83145,65.49892,0,-1,-2
NEPW26749,268.83148,67.46072,0.1718,1,0
NEPW2675,267.16351,66.01427,0.02,-1,0
NEPW26750,268.83148,65.51141,1.7419,17,16
NEPW26751,268.83167,67.18201,1.093,9,10
NEPW26753,268.8317,66.37158,0.5429,5,4
NEPW26754,268.83176,66.85721,1.412,13,14
NEPW26755,268.83179,67.43919,0.2099,1,2
NEPW26756,268.83185,66.89159,0.0642,-1,0
NEPW26757,268.83188,65.58666,0.8341,7,8
NEPW26758,268.83191,65.98162,0.5094,5,4
NEPW2676,267.16376,66.58035,0.7145,7,6
NEPW26760,268.832,66.08031,0.02,-1,0
NEPW26761,268.83203,65.70361,0.02,-1,0
NEPW26762,268.83203,65.52061,0.02,-1,0
NEPW26764,268.83209,66.27303,0.7437,7,6
NEPW26765,268.83215,65.58367,0.2168,1,2
NEPW26766,268.83218,66.04443,0.3108,3,2
NEPW26767,268.83218,66.31465,0.1079,1,0
NEPW26768,268.83221,66.86775,1.0756,9,10
NEPW26769,268.8324,65.56068,0.1396,1,0
NEPW2677,267.16385,66.42925,0.9284,9,8
NEPW26770,268.8324,67.23347,0.1713,1,0
NEPW26771,268.83243,65.93703,0.4765,3,4
NEPW26772,268.83243,67.14539,1.1323,11,10
NEPW26773,268.83249,66.00246,0.3105,3,2
NEPW26774,268.83252,67.07834,0.301,3,2
NEPW26775,268.83258,66.87823,0,-1,-2
NEPW26776,268.8326,67.19094,1.1162,11,10
NEPW26777,268.83276,66.27775,1.598,15,14
NEPW26778,268.83282,67.35011,0.9959,9,8
NEPW26779,268.83282,66.00679,0.5306,5,4
NEPW2678,267.16403,66.74608,0.3517,3,2
NEPW26780,268.83286,65.63239,0.1375,1,0
NEPW26781,268.83295,66.69588,0.346,3,2
NEPW26782,268.83295,66.13351,0.0933,-1,0
NEPW26783,268.83298,66.44324,0.3035,3,2
NEPW26784,268.83301,67.17002,0.02,-1,0
NEPW26785,268.8331,66.7648,0.02,-1,0
NEPW26787,268.83319,67.17496,0.2406,1,2
NEPW26788,268.8332,67.53403,0.6239,5,6
NEPW26789,268.83328,65.87453,0.2844,1,2
NEPW2679,267.16412,66.42361,0.2458,1,2
NEPW26790,268.83337,65.66727,1.5632,15,14
NEPW26791,268.8334,67.22286,0,-1,-2
NEPW26792,268.83344,65.76337,0.2085,1,2
NEPW26793,268.83347,65.47856,0.4942,3,4
NEPW26794,268.83353,66.37861,1.3598,13,12
NEPW26795,268.83356,65.38455,0.4381,3,4
NEPW26796,268.83362,66.73722,0.6924,5,6
NEPW26797,268.83362,67.53412,0.5122,5,4
NEPW26798,268.83365,66.36448,0.5428,5,4
NEPW26799,268.83365,65.84145,0.222,1,2
NEPW2680,267.16422,66.91781,0,-1,-2
NEPW26800,268.83368,66.11047,0.02,-1,0
NEPW26801,268.83371,67.07113,0.9677,9,8
NEPW26803,268.83374,66.41163,0.6762,5,6
NEPW26804,268.8338,66.37874,1.1124,11,10
NEPW26805,268.83383,66.17744,0.6206,5,6
NEPW26806,268.83383,65.82146,0.02,-1,0
NEPW26807,268.83383,67.19854,0.02,-1,0
NEPW26808,268.83414,66.05853,0.179,1,0
NEPW26809,268.83414,66.26316,0.4063,3,4
NEPW2681,267.16425,66.78525,0.9694,9,8
NEPW26810,268.8342,67.47486,0.4741,3,4
NEPW26811,268.83444,67.03452,0.4807,3,4
NEPW26812,268.8345,65.47328,0,-1,-2
NEPW26813,268.83453,66.41487,0.4477,3,4
NEPW26814,268.83456,66.84086,0.02,-1,0
NEPW26815,268.83459,66.68411,0.4976,3,4
NEPW26816,268.83472,66.38985,0.6061,5,6
NEPW26817,268.83472,65.83626,0.5433,5,4
NEPW26818,268.83478,65.90461,0.3409,3,2
NEPW26819,268.83478,66.1636,0.0844,-1,0
NEPW2682,267.1644,66.30916,0.7412,7,6
NEPW26820,268.83478,67.47945,0.1654,1,0
NEPW26821,268.83484,66.80849,0.5978,5,4
NEPW26822,268.83484,65.33846,0.3136,3,2
NEPW26823,268.83493,67.52155,0.4384,3,4
NEPW26825,268.83521,65.69355,0,-1,-2
NEPW26828,268.83533,65.80078,0.3728,3,2
NEPW26829,268.83554,65.36833,1.3109,13,12
NEPW2683,267.16479,66.1431,0.2588,1,2
NEPW26830,268.83575,65.67877,1.4864,13,14
NEPW26831,268.83582,66.93959,0.6393,5,6
NEPW26832,268.83591,66.3516,0,-1,-2
NEPW26833,268.83597,65.37814,0.1453,1,0
NEPW26834,268.83597,65.50887,0.6951,5,6
NEPW26835,268.836,66.99553,0.5646,5,4
NEPW26836,268.836,65.80973,0.496,3,4
NEPW26837,268.83603,66.80304,0.6882,5,6
NEPW26838,268.83615,65.64262,0.2847,1,2
NEPW26839,268.83627,65.86942,0.4462,3,4
NEPW2684,267.16479,66.98904,0,-1,-2
NEPW26840,268.83627,65.95933,1.6376,15,16
NEPW26841,268.83627,67.12324,0,-1,-2
NEPW26842,268.8363,66.29305,0.4573,3,4
NEPW26844,268.8364,65.48292,0.4085,3,4
NEPW26845,268.83652,66.03145,0.095,-1,0
NEPW26846,268.8366,66.80281,0.7279,7,6
NEPW26847,268.83661,66.13043,0,-1,-2
NEPW26848,268.83661,65.44881,0.6126,5,6
NEPW26849,268.83661,65.70475,0.4351,3,4
NEPW26850,268.83664,67.50385,0.4079,3,4
NEPW26853,268.83673,67.53008,0.02,-1,0
NEPW26854,268.83685,67.5557,0.02,-1,0
NEPW26856,268.83694,65.74584,0.6915,5,6
NEPW26857,268.83707,66.25721,0.5207,5,4
NEPW26858,268.83707,67.54179,0.37,3,2
NEPW26859,268.83716,67.34743,0.7854,7,6
NEPW2686,267.16489,66.67062,0.7659,7,6
NEPW26860,268.83716,66.14354,1.4908,13,14
NEPW26861,268.83734,65.56377,1.3838,13,12
NEPW26862,268.83737,67.1477,0.8098,7,8
NEPW26863,268.83746,67.36838,0.02,-1,0
NEPW26864,268.83749,65.7572,0.1191,1,0
NEPW26865,268.83752,66.48045,0.1309,1,0
NEPW26867,268.83755,66.27787,0.625,5,6
NEPW26868,268.83755,66.87368,0.5843,5,4
NEPW26869,268.83768,67.10674,0.2058,1,2
NEPW2687,267.16498,66.58821,0.02,-1,0
NEPW26870,268.83771,67.02847,0.4512,3,4
NEPW26871,268.83774,67.07532,0.6219,5,6
NEPW26872,268.8378,65.32924,0.6286,5,6
NEPW26873,268.83783,67.00076,0.6083,5,6
NEPW26874,268.83795,66.79993,0,-1,-2
NEPW26875,268.83795,67.16492,0.4264,3,4
NEPW26876,268.83795,66.12493,0.6649,5,6
NEPW26877,268.83798,66.34682,0.02,-1,0
NEPW26878,268.8381,67.00032,0.812,7,8
NEPW26879,268.83813,65.47519,0.4758,3,4
NEPW26880,268.83817,65.98055,0,-1,-2
NEPW26881,268.83817,65.55644,0.4785,3,4
NEPW26882,268.83817,67.05971,0.4434,3,4
NEPW26883,268.8382,67.24467,1.9492,19,18
NEPW26884,268.83826,66.38543,0,-1,-2
NEPW26885,268.83838,66.17997,0.8361,7,8
NEPW26886,268.83847,67.49781,1.0608,9,10
NEPW26887,268.8385,65.46449,1.0366,9,10
NEPW26888,268.83859,66.72028,0.5992,5,4
NEPW26889,268.8386,66.93983,0.8898,7,8
NEPW2689,267.16531,66.16868,0.8777,7,8
NEPW26890,268.83871,67.01349,0.4227,3,4
NEPW26891,268.83878,66.04091,0.2833,1,2
NEPW26893,268.83887,65.48698,1.6602,15,16
NEPW26894,268.83893,65.85241,0.02,-1,0
NEPW26895,268.83896,66.22789,0.552,5,4
NEPW26896,268.83899,66.40734,0.1664,1,0
NEPW26897,268.83902,65.7277,0.1104,1,0
NEPW26898,268.83902,67.42893,0.7624,7,6
NEPW26899,268.83902,66.43237,0.5555,5,4
NEPW269,266.73874,66.58861,0.5022,5,4
NEPW2690,267.16544,65.90675,0.5678,5,4
NEPW26900,268.83905,65.94389,1.5298,15,14
NEPW26901,268.83917,65.95525,0.1933,1,0
NEPW26902,268.83917,65.53703,0.5713,5,4
NEPW26904,268.83926,65.5129,0.3885,3,2
NEPW26905,268.83936,65.28941,0.6713,5,6
NEPW26906,268.83957,65.71848,0.4723,3,4
NEPW26908,268.83963,65.98493,0,-1,-2
NEPW26909,268.83969,67.45336,0.1227,1,0
NEPW2691,267.1655,66.57639,0.8857,7,8
NEPW26910,268.83969,66.47421,0.413,3,4
NEPW26911,268.83994,67.45583,0.6675,5,6
NEPW26912,268.84006,66.70046,0.3254,3,2
NEPW26913,268.84024,67.51108,0.161,1,0
NEPW26914,268.84024,66.09591,1.0094,9,10
NEPW26915,268.84024,65.54263,0.02,-1,0
NEPW26916,268.84024,66.84591,0.5781,5,4
NEPW26917,268.84027,66.00528,0.4637,3,4
NEPW26918,268.84027,66.40168,0.3234,3,2
NEPW26919,268.84039,65.83224,0.6291,5,6
NEPW2692,267.1655,66.54742,0.3931,3,2
NEPW26920,268.84039,66.79622,0.3858,3,2
NEPW26921,268.84039,67.0646,1.2195,11,12
NEPW26923,268.84045,66.21531,0.216,1,2
NEPW26924,268.84048,66.26383,0.5232,5,4
NEPW26925,268.84055,66.37509,0.4092,3,4
NEPW26926,268.84061,65.56534,1.0962,9,10
NEPW26928,268.84076,65.68935,0,-1,-2
NEPW26929,268.84079,66.63959,0.7693,7,6
NEPW2693,267.16553,66.21558,0.4357,3,4
NEPW26930,268.84079,65.34653,0.5404,5,4
NEPW26931,268.84079,66.94851,0.5293,5,4
NEPW26932,268.84079,65.28385,0.0324,-1,0
NEPW26933,268.84082,66.85368,0.4124,3,4
NEPW26934,268.84082,66.94338,0,-1,-2
NEPW26936,268.84091,66.36555,0.6244,5,6
NEPW26938,268.841,66.89722,0.471,3,4
NEPW26939,268.84103,67.35439,1.0306,9,10
NEPW2694,267.16559,66.26141,1.7956,17,16
NEPW26941,268.84106,66.89733,0.3164,3,2
NEPW26942,268.84109,67.29488,0.8894,7,8
NEPW26943,268.8411,66.63988,0.6016,5,6
NEPW26944,268.84113,66.04374,1.1035,11,10
NEPW26945,268.84119,67.32481,0,-1,-2
NEPW26946,268.84119,67.49412,0.02,-1,0
NEPW26947,268.84119,66.35242,1.0986,9,10
NEPW26948,268.84125,66.10855,0.8981,7,8
NEPW26949,268.84128,67.07171,0.3613,3,2
NEPW2695,267.16565,65.95947,0.3447,3,2
NEPW26950,268.8413,66.35255,0.9898,9,8
NEPW26951,268.84143,67.01727,0,-1,-2
NEPW26952,268.84143,66.85908,1.6442,15,16
NEPW26953,268.84146,66.03065,0.4228,3,4
NEPW26954,268.84152,66.38815,0.2765,1,2
NEPW26955,268.84152,66.91296,0.4448,3,4
NEPW26956,268.84158,65.90356,0.02,-1,0
NEPW26957,268.84161,65.59463,0.0242,-1,0
NEPW26958,268.84167,67.31956,0.8182,7,8
NEPW26959,268.84177,67.39105,0.4953,3,4
NEPW2696,267.16577,66.30535,0.7143,7,6
NEPW26960,268.8418,66.2308,0.9311,9,8
NEPW26961,268.84186,66.61685,0.2857,1,2
NEPW26963,268.84198,66.73242,0.6105,5,6
NEPW26964,268.8421,67.17191,0.7507,7,6
NEPW26965,268.8421,66.63799,0.2007,1,2
NEPW26966,268.8421,66.1084,0.7374,7,6
NEPW26967,268.84216,65.48986,1.3241,13,12
NEPW26968,268.84219,66.4709,1.3218,13,12
NEPW2697,267.16586,66.64449,0.441,3,4
NEPW26970,268.84247,65.31399,0,-1,-2
NEPW26971,268.84259,65.38329,0.5867,5,4
NEPW26972,268.84268,66.94077,0.02,-1,0
NEPW26973,268.84271,65.81538,0.3343,3,2
NEPW26974,268.84283,65.39944,0.4621,3,4
NEPW26975,268.8429,66.71273,0.4253,3,4
NEPW26976,268.84302,65.49323,1.6397,15,16
NEPW26977,268.84308,67.37921,0.1963,1,0
NEPW26978,268.84308,65.9146,0.4501,3,4
NEPW26979,268.84311,67.17809,0,-1,-2
NEPW2698,267.16589,66.81185,0.6997,5,6
NEPW26980,268.84311,66.72451,0.0949,-1,0
NEPW26982,268.8432,66.47108,1.2611,11,12
NEPW26983,268.84326,66.56587,0.6152,5,6
NEPW26985,268.84335,66.97698,0,-1,-2
NEPW26986,268.84338,67.40945,1.0747,9,10
NEPW26987,268.84338,67.14029,0.8179,7,8
NEPW26988,268.84354,67.2515,0,-1,-2
NEPW26989,268.84354,65.41251,0.5307,5,4
NEPW2699,267.16632,66.73187,0,-1,-2
NEPW26990,268.84369,67.14558,0.6696,5,6
NEPW26991,268.84381,65.45001,0.662,5,6
NEPW26992,268.8439,67.40277,0.3775,3,2
NEPW26993,268.84393,66.44392,1.1299,11,10
NEPW26994,268.84399,67.49047,0,-1,-2
NEPW26995,268.84409,66.86478,1.9824,19,18
NEPW26996,268.84418,66.66511,1.3115,13,12
NEPW26997,268.84421,66.4173,0.5059,5,4
NEPW26998,268.84421,66.92583,0.5521,5,4
NEPW26999,268.8443,65.6846,0.7793,7,6
NEPW270,266.73877,66.5217,0.5799,5,4
NEPW27000,268.8443,66.02019,0.1632,1,0
NEPW27001,268.8443,66.64969,0.8963,7,8
NEPW27003,268.84433,67.46587,0.02,-1,0
NEPW27004,268.84436,66.23612,0.75,7,6
NEPW27005,268.84436,66.3376,0.02,-1,0
NEPW27006,268.84439,66.64929,1.024,9,10
NEPW27007,268.84442,65.52615,0.8412,7,8
NEPW27008,268.84445,65.50191,0.9566,9,8
NEPW27009,268.84454,66.87531,1.2207,11,12
NEPW2701,267.1665,66.94997,0.4429,3,4
NEPW27010,268.84454,66.45425,1.6109,15,16
NEPW27011,268.8446,65.51909,0.5346,5,4
NEPW27012,268.8446,65.43532,1.0992,9,10
NEPW27013,268.8447,66.87531,1.1887,11,10
NEPW27014,268.84479,66.37235,0.503,5,4
NEPW27015,268.84482,66.14172,0.5907,5,4
NEPW27017,268.84485,65.28294,0.2898,1,2
NEPW27018,268.84485,65.76546,0.3398,3,2
NEPW27019,268.84497,67.3468,0.5081,5,4
NEPW2702,267.16669,66.65318,0.2975,1,2
NEPW27021,268.84503,66.19628,0.4021,3,4
NEPW27022,268.84506,66.74226,1.3357,13,12
NEPW27023,268.84512,66.01443,0.7316,7,6
NEPW27024,268.84512,65.48463,0.2628,1,2
NEPW27025,268.84518,66.29609,0.2731,1,2
NEPW27026,268.84518,67.10341,0.3586,3,2
NEPW27027,268.84525,65.43607,1.0026,9,10
NEPW27028,268.84528,66.12898,0.6217,5,6
NEPW27029,268.84534,66.06995,0.9754,9,8
NEPW2703,267.16678,66.56287,1.6761,15,16
NEPW27030,268.8454,65.68036,1.006,9,10
NEPW27031,268.84543,66.62962,0,-1,-2
NEPW27032,268.84546,65.83011,0.4116,3,4
NEPW27034,268.84564,66.9821,0.6409,5,6
NEPW27035,268.84567,66.21179,0,-1,-2
NEPW27036,268.84567,66.4979,0.3046,3,2
NEPW27038,268.84586,67.22828,0,-1,-2
NEPW27039,268.84586,65.50391,0.227,1,2
NEPW2704,267.16678,66.79958,0.02,-1,0
NEPW27040,268.84592,65.31572,1.2614,11,12
NEPW27041,268.8461,66.46653,0,-1,-2
NEPW27042,268.8461,65.37164,1.071,9,10
NEPW27044,268.84625,65.80566,0.1502,1,0
NEPW27045,268.84634,67.21894,0.4603,3,4
NEPW27046,268.84647,65.99954,0.6486,5,6
NEPW27047,268.84653,65.70864,0.2724,1,2
NEPW27048,268.84662,67.27945,0.3062,3,2
NEPW27049,268.84668,65.43995,0.4119,3,4
NEPW2705,267.1669,66.60422,0.5024,5,4
NEPW27050,268.84677,66.0813,0.2442,1,2
NEPW27051,268.8468,66.11172,0.797,7,6
NEPW27052,268.84686,65.47321,0.2978,1,2
NEPW27053,268.84692,65.5275,0.3949,3,2
NEPW27054,268.84705,66.98587,0.1571,1,0
NEPW27055,268.84708,66.10342,0,-1,-2
NEPW27056,268.84714,65.40554,0.118,1,0
NEPW27057,268.84717,65.72467,0.02,-1,0
NEPW27058,268.84717,65.9145,0.8477,7,8
NEPW27059,268.8472,65.53915,0.466,3,4
NEPW2706,267.16699,66.17494,0,-1,-2
NEPW27060,268.84726,65.48226,0.4227,3,4
NEPW27061,268.84732,65.98874,1.2783,11,12
NEPW27062,268.84741,67.45618,0.4097,3,4
NEPW27063,268.84744,66.18726,0,-1,-2
NEPW27064,268.8475,66.11165,0.7387,7,6
NEPW27065,268.84763,67.05738,0.1031,1,0
NEPW27066,268.84775,66.40661,0.1223,1,0
NEPW27067,268.84778,66.97189,1.1156,11,10
NEPW27068,268.84805,65.82455,0.1394,1,0
NEPW27069,268.84805,65.75569,0.2558,1,2
NEPW27070,268.84808,66.30569,0.693,5,6
NEPW27071,268.84811,66.44786,1.3624,13,12
NEPW27072,268.84811,65.76836,0.02,-1,0
NEPW27073,268.84818,66.60956,0.5574,5,4
NEPW27074,268.84818,66.73627,0.9815,9,8
NEPW27075,268.84824,66.87431,0.1552,1,0
NEPW27076,268.84827,66.1368,0.6699,5,6
NEPW27077,268.84827,67.09126,1.2248,11,12
NEPW27079,268.84833,65.6656,1.5814,15,14
NEPW2708,267.167,66.67983,0,-1,-2
NEPW27080,268.84842,67.16418,0.1517,1,0
NEPW27081,268.84848,67.16084,1.0643,9,10
NEPW27082,268.84851,67.33577,0.2363,1,2
NEPW27085,268.84875,65.92882,0.559,5,4
NEPW27086,268.84879,66.68183,0.02,-1,0
NEPW27087,268.8488,66.18297,0.9087,9,8
NEPW27088,268.84882,66.37922,0.5154,5,4
NEPW27089,268.84885,67.5591,0,-1,-2
NEPW2709,267.16721,66.18322,0.2935,1,2
NEPW27090,268.84903,66.941,0.02,-1,0
NEPW27091,268.84903,65.67782,1.0227,9,10
NEPW27092,268.84912,66.31763,0.3831,3,2
NEPW27094,268.84924,67.0546,0.7634,7,6
NEPW27096,268.8493,66.1831,0.9233,9,8
NEPW27097,268.84943,66.93439,0.6335,5,6
NEPW27098,268.84943,67.37463,1.1936,11,10
NEPW27099,268.84946,66.75298,0.5046,5,4
NEPW2710,267.16724,66.35441,1.3188,13,12
NEPW27100,268.84949,66.02127,0.3536,3,2
NEPW27101,268.84955,66.34129,0,-1,-2
NEPW27102,268.8497,67.03175,0.019,-1,0
NEPW27103,268.8497,66.67081,0.063,-1,0
NEPW27105,268.84998,67.50717,0.6944,5,6
NEPW27106,268.85,67.30429,0.8611,7,8
NEPW27107,268.85001,65.37986,0.5809,5,4
NEPW27108,268.85004,67.49929,0.6824,5,6
NEPW27109,268.85004,65.63596,0.5428,5,4
NEPW2711,267.16733,66.80482,0.4775,3,4
NEPW27110,268.8501,65.50814,0.6097,5,6
NEPW27112,268.85013,65.37788,0.0352,-1,0
NEPW27113,268.85016,65.99383,0.1598,1,0
NEPW27114,268.85016,67.08537,0.02,-1,0
NEPW27115,268.85022,66.15869,0.5257,5,4
NEPW27116,268.85025,65.92315,0.5612,5,4
NEPW27117,268.85028,66.40129,0.4332,3,4
NEPW27118,268.85034,66.693,0.3064,3,2
NEPW2712,267.16742,66.97559,0.8203,7,8
NEPW27120,268.85037,65.93478,0.02,-1,0
NEPW27121,268.85037,66.5995,0.386,3,2
NEPW27122,268.85037,65.32364,0.917,9,8
NEPW27123,268.85037,65.94844,1.681,15,16
NEPW27125,268.85046,66.27473,0.4434,3,4
NEPW27126,268.85049,65.59954,0.4612,3,4
NEPW27127,268.85056,65.94224,0.02,-1,0
NEPW27128,268.85059,66.76357,0.4394,3,4
NEPW27129,268.85059,66.35594,0.4429,3,4
NEPW27130,268.85062,66.07333,0.5185,5,4
NEPW27131,268.85065,66.99221,0,-1,-2
NEPW27132,268.85077,65.30425,0,-1,-2
NEPW27133,268.85077,66.95495,0.02,-1,0
NEPW27134,268.85083,66.79005,0.0628,-1,0
NEPW27135,268.8509,67.50705,0.7141,7,6
NEPW27136,268.85092,66.27965,0.72,7,6
NEPW27137,268.85092,67.24027,0.6516,5,6
NEPW27138,268.85117,67.15578,1.0184,9,10
NEPW27139,268.8512,67.19673,1.1493,11,10
NEPW2714,267.16776,66.85966,0.3228,3,2
NEPW27140,268.85126,67.14985,0.0935,-1,0
NEPW27141,268.85129,65.39964,0,-1,-2
NEPW27142,268.85132,67.43605,0.408,3,4
NEPW27143,268.85132,67.39818,0.02,-1,0
NEPW27146,268.85138,67.17873,0.0607,-1,0
NEPW27147,268.85138,66.33075,1.7239,17,16
NEPW27148,268.85147,66.14693,0.3359,3,2
NEPW27149,268.85147,65.44186,0.5172,5,4
NEPW2715,267.16788,66.20579,0.02,-1,0
NEPW27150,268.85156,66.70803,0.02,-1,0
NEPW27151,268.85162,67.36725,0.6434,5,6
NEPW27152,268.85165,67.28648,0.3548,3,2
NEPW27153,268.85184,67.35492,0.3445,3,2
NEPW27155,268.85196,67.35793,0.1545,1,0
NEPW27157,268.85199,66.04794,0.4429,3,4
NEPW27158,268.85202,66.08077,1.4168,13,14
NEPW27159,268.85208,66.17393,2.1282,21,20
NEPW2716,267.168,66.39391,0.3906,3,2
NEPW27160,268.85217,66.63024,0.5016,5,4
NEPW27161,268.85217,66.08877,0.3696,3,2
NEPW27162,268.85223,67.13758,0.6939,5,6
NEPW27163,268.85223,66.71741,0.7868,7,6
NEPW27164,268.85223,65.50185,1.0991,9,10
NEPW27166,268.8523,66.0804,1.1057,11,10
NEPW27167,268.85233,65.4845,0.4898,3,4
NEPW27168,268.85236,67.1674,1.0145,9,10
NEPW27169,268.85254,65.42714,0.3626,3,2
NEPW2717,267.16806,65.87724,0.0646,-1,0
NEPW27170,268.85257,65.83443,0.5128,5,4
NEPW27172,268.85275,65.74526,0.3792,3,2
NEPW27174,268.85284,66.73554,0.2682,1,2
NEPW27176,268.85309,66.78003,0.7354,7,6
NEPW27178,268.85327,67.09897,0.0297,-1,0
NEPW27179,268.85342,66.282,0,-1,-2
NEPW2718,267.16821,65.84111,1.0784,9,10
NEPW27180,268.85355,66.25877,0.3314,3,2
NEPW27181,268.85364,66.68887,0.436,3,4
NEPW27182,268.8537,65.30911,0,-1,-2
NEPW27183,268.8537,66.24916,0.6508,5,6
NEPW27184,268.85397,65.49026,1.2357,11,12
NEPW27185,268.854,65.795,0.6349,5,6
NEPW27186,268.85413,66.29397,0.02,-1,0
NEPW27187,268.85419,67.39416,0,-1,-2
NEPW27188,268.85422,66.19889,0.981,9,8
NEPW27189,268.8543,66.19884,0.9481,9,8
NEPW2719,267.16827,66.28779,0.5943,5,4
NEPW27190,268.85431,66.16676,0.1253,1,0
NEPW27191,268.85458,67.22878,0.1364,1,0
NEPW27192,268.85458,66.4169,0.6623,5,6
NEPW27193,268.85458,66.96854,0.9236,9,8
NEPW27194,268.85464,67.26933,1.1314,11,10
NEPW27195,268.85468,66.10905,0.491,3,4
NEPW27196,268.85468,67.53104,0.6798,5,6
NEPW27197,268.85471,66.63377,0.8553,7,8
NEPW27198,268.85474,67.37823,0.7487,7,6
NEPW27199,268.85483,66.43172,0.3447,3,2
NEPW272,266.74008,66.39181,0.02,-1,0
NEPW2720,267.16833,66.99316,1.0675,9,10
NEPW27200,268.85486,66.72269,0.8776,7,8
NEPW27201,268.85498,65.82652,0,-1,-2
NEPW27203,268.85541,66.0656,0.02,-1,0
NEPW27204,268.85544,66.31272,0.6894,5,6
NEPW27205,268.85544,66.28465,0.967,9,8
NEPW27206,268.8555,66.05614,0.6887,5,6
NEPW27207,268.85553,66.41949,0,-1,-2
NEPW27208,268.85556,65.60867,0.0166,-1,0
NEPW27209,268.85562,65.68666,0.4397,3,4
NEPW2721,267.16855,66.87304,0,-1,-2
NEPW27210,268.85562,67.27651,0,-1,-2
NEPW27211,268.85565,66.4544,0,-1,-2
NEPW27212,268.85565,66.08828,0.9041,9,8
NEPW27213,268.85568,66.42555,0.9432,9,8
NEPW27214,268.85574,65.55966,0,-1,-2
NEPW27215,268.85577,65.7665,0.7539,7,6
NEPW27217,268.85593,66.38819,0.4756,3,4
NEPW27218,268.85593,66.89074,0,-1,-2
NEPW27219,268.85599,67.41512,0.2876,1,2
NEPW27220,268.85599,66.87148,1.7816,17,16
NEPW27221,268.85605,65.58294,0.9069,9,8
