273.3931,66.36913,1.4041
273.3934,66.76665,0.6228
273.39352,66.7009,0.7508
273.39362,66.58242,0
273.39377,66.70588,0.4999
267.78098,66.63908,0.8337
273.39389,66.53596,0.02
273.39481,66.37585,0.02
273.39511,66.74715,1.0785
273.39536,66.68824,0.0228
273.39563,66.6283,0.6755
273.39584,66.66205,1.0078
273.39603,66.59258,1.5839
273.39658,66.3955,2.2375
267.78101,67.28783,0.1793
273.39664,66.66785,0.02
273.39682,66.57205,0
273.39731,66.63692,0.4
273.39761,66.59146,0.02
273.39767,66.45003,0.5272
273.39859,66.78394,0
273.39914,66.56639,0.5751
267.78107,66.48977,1.1062
273.3992,66.56422,0.02
273.39972,66.44221,0.4576
273.39996,66.39762,0.7899
273.401,66.65361,0.02
273.401,66.43858,0.2842
273.40125,66.60253,0.4643
273.40176,66.58555,0.6243
273.40192,66.42113,0.4788
267.7811,65.66177,0.3915
273.40192,66.74566,0.5789
273.40204,66.66753,0.02
273.40222,66.77473,0.0878
273.40225,66.40259,0.3661
273.40228,66.64047,0.02
273.40335,66.67378,0.1859
273.40405,66.76289,0.6048
267.78113,66.27835,0
273.40448,66.71818,0
273.40573,66.5907,0
273.40637,66.56059,0.5351
273.40677,66.73808,0.154
273.40756,66.36782,0.5658
273.40775,66.38484,0.0921
267.78113,66.9026,0.02
273.40796,66.57465,0
273.40833,66.76145,0.279
273.40848,66.37449,0.7023
273.41064,66.5923,1.0252
273.41174,66.65865,0.02
273.41223,66.75442,0.02
273.41266,66.68064,0
267.78116,65.82658,0.02
273.41364,66.65492,0.4217
273.41528,66.62126,0.02
273.41602,66.72002,0.0765
273.41736,66.54783,0.2613
273.41739,66.6528,0.7351
267.78122,65.91977,0
273.41751,66.74926,0
273.41794,66.3973,0.1459
273.41803,66.61195,0.1964
273.41846,66.69437,1.0037
273.41855,66.41755,0.1607
273.41934,66.75527,0.0984
273.42004,66.65509,0.1594
273.42041,66.63593,0.4065
273.4213,66.42293,0.9574
273.42157,66.5897,1.6872
273.42184,66.57442,0.5008
273.42188,66.71744,0
273.42212,66.6613,0.02
273.42273,66.77763,0.02
273.42288,66.50474,0.225
273.423,66.51162,1.4128
267.78125,67.37686,0.94
273.423,66.51803,0.6687
273.42322,66.73947,0.124
273.42334,66.51611,0.2697
273.42389,66.41753,0.5767
273.42392,66.74876,1.0791
273.42407,66.57136,0.8706
273.42416,66.64776,0.02
273.42426,66.58529,0.3174
273.42621,66.59661,0.6263
273.42627,66.52718,0.4164
273.42679,66.58864,0.3508
273.42874,66.62228,0
273.429,66.7673,0.7222
273.42941,66.65945,0.1542
273.42944,66.54108,0.238
267.78146,65.66847,0.02
273.4296,66.62825,0.3175
273.42984,66.64845,0.675
273.43042,66.63601,0.8663
273.43057,66.7485,0.9932
273.431,66.4193,1.3419
273.43167,66.55209,0.581
273.43228,66.74223,0.5476
273.43283,66.57248,0.3268
273.43292,66.62027,0.2095
273.43378,66.72763,0
267.78146,66.6534,0.728
273.43384,66.63129,0.5438
273.43567,66.64231,0.6978
273.43637,66.5901,0.591
273.43692,66.52662,0.02
273.43759,66.58006,0.02
273.43869,66.57142,0.02
273.43924,66.62174,0
273.44016,66.50143,0.02
267.78168,66.2545,0.755
273.44031,66.67216,0.3872
273.44086,66.7085,0
273.44141,66.69965,0.02
273.44315,66.65586,1.1442
273.444,66.49294,1.8302
273.44614,66.62318,0.7005
273.44632,66.51237,1.5832
273.44775,66.69236,0.2356
273.44836,66.66508,0.9451
273.44952,66.61459,0.02
273.45029,66.60848,0.7406
273.45068,66.59901,1.2131
267.78177,66.31624,0.9791
273.45129,66.67356,0.1619
273.45181,66.5863,0.5379
273.45459,66.63365,0.3426
267.7818,66.24759,1.7072
273.45721,66.61829,0.6059
273.46106,66.61317,0
267.78198,66.28832,1.9022
267.782,65.5312,0
267.7821,67.07851,0.2699
266.92896,66.24597,0.5651
267.78214,66.23873,0.3446
267.7822,65.92833,0
267.78232,65.96603,0.2472
267.78232,67.26384,1.1315
267.78241,66.52045,0.7035
267.7825,65.93767,0.4551
267.78256,66.83357,0.5814
267.78268,67.34959,0.8575
267.78271,65.71413,0.4117
267.78275,66.44964,0.0647
267.78278,66.33337,0.2413
267.78302,67.1576,0.674
267.78311,66.57832,0.7403
267.78314,65.63292,0.9241
267.78323,67.07041,0
267.78333,66.38741,0.6722
267.78342,65.58756,0
267.78351,65.81448,0.4218
267.78351,66.61642,0.7925
267.78363,65.90356,0.482
267.78366,67.37424,0.02
267.78378,65.94296,0.4716
267.78384,66.167,0.1265
267.78391,65.76573,0.0136
267.784,65.63174,0.6907
267.78409,66.47554,0.6064
267.78424,67.29562,1.216
267.7843,67.32974,0.3436
267.7843,66.31603,0.8546
267.78433,66.31605,0.6834
267.78445,65.82726,0.7668
267.78458,66.46719,0
267.78461,65.5634,2.1782
267.78467,66.3418,0.4728
267.78479,66.62325,0.0825
267.78494,67.32068,0.1908
267.78497,67.14917,0.9029
267.785,66.55463,0.4342
267.78503,67.34056,0.337
267.78513,65.91438,2.1433
267.78516,67.269,0.3102
267.78525,66.83102,0.1979
267.78525,66.21819,0.7698
267.78534,65.67558,0.0988
267.78568,66.99114,0.1776
266.93033,66.32244,0.3275
267.7857,66.65861,0.7432
267.78571,66.25052,1.1074
267.78592,66.25757,1.0042
267.78598,66.35693,0.7155
267.786,65.57289,0
267.78601,66.65856,0.7662
267.78607,65.66069,1.8413
267.78616,66.98308,0.4134
267.78635,66.64433,0.3013
267.78644,66.09927,0.7048
266.66797,66.5012,0.871
267.7865,65.55618,0.4735
267.78656,65.66819,0.02
267.78702,67.26788,0.02
267.78714,65.69377,0.02
267.78726,66.61385,0.1038
267.78745,65.70186,0.48
267.78745,65.5929,0.6242
267.7875,65.87204,1.4813
267.78751,66.10819,0.4313
267.78766,65.55074,1.7033
267.78775,66.54691,0.02
267.78778,66.6818,0.2478
267.78787,65.73849,0
267.78787,66.11093,0.3245
267.78796,67.37066,0.1429
267.78799,66.16747,0.1174
267.78812,67.18863,0
266.9306,66.44562,0
267.78812,67.10158,0.9433
267.7883,65.76756,0.7461
267.78836,67.25067,0.9153
267.78848,66.19826,0.02
267.78854,66.00239,0.02
267.78854,66.41051,0.571
267.78864,67.28456,0.1912
266.93063,66.2868,0.6844
267.78867,65.90955,0.8454
267.78873,66.37606,0.086
267.78879,65.8625,0.4555
267.78879,66.298,0.2626
267.78885,67.05096,0.9297
267.78885,67.13772,0.9115
267.78885,67.19222,1.0579
267.78894,66.07562,1.581
267.78903,67.02389,0.6384
266.93079,66.30659,1.1578
267.78909,65.63457,1.0017
267.78912,65.87091,0
267.78912,66.93019,0.8115
267.78931,66.33814,0.2124
267.78937,65.93565,0.8353
267.78937,67.24339,0.3563
267.78952,66.38021,0
267.78955,66.31302,0.0826
267.78955,66.82596,0.1633
267.78955,65.91675,0
267.78961,66.1441,0.4303
267.78967,66.68484,0.02
267.78967,66.36216,0.3866
267.78973,65.58202,0.0514
267.78976,67.23177,0.6761
267.78995,65.88369,0
267.79004,67.00602,0.1563
267.79007,65.87832,0.02
266.93127,66.26025,0.44
267.79016,66.51244,0.3351
267.79034,67.21527,0.8498
267.79056,66.30058,1.2511
267.79056,66.64792,0.9259
267.79059,66.21686,0.3614
267.79065,66.48264,0.6181
267.79074,66.98691,0.02
267.79095,66.00929,1.1575
266.93176,66.41449,0.6376
267.79105,65.95689,0
267.79108,65.99982,0.2631
267.79111,66.90125,0.9431
267.79117,65.71857,0.3943
267.7912,66.02722,0.0816
267.79138,66.9576,0.809
267.79141,66.58295,0.9029
267.79144,66.10632,0.9278
267.79153,66.43513,0.5976
267.79178,66.40067,0.0889
267.79178,67.2822,0.6369
267.79184,66.59035,0.7736
267.79193,66.22337,0
267.79196,67.117,0.1514
267.79196,66.98901,0.3376
267.792,65.63311,0
267.79205,66.15292,0.1198
267.79211,65.53739,0.1551
267.79214,65.58963,0.5725
267.79218,66.72808,0.3794
267.79224,66.89024,1.1988
267.7924,66.59545,1.2
267.79242,66.12298,3.01
267.79248,66.01642,1.5583
267.79251,66.31403,0.7099
267.7926,67.32605,0.3123
267.79263,67.23702,0.3957
267.79266,67.07714,0.4404
267.79294,67.31383,0.1588
266.93228,66.52765,0.02
267.793,66.48952,0.1005
267.79315,66.20725,0.2721
267.79318,66.59534,1.6664
267.79333,66.61551,0.02
267.7934,67.37416,0.0647
267.79355,65.76863,0.825
267.79361,66.87804,0
267.7937,67.26042,0
267.79388,66.44984,0.02
267.79388,66.0821,0.5323
266.9325,66.34734,0.4891
267.79398,66.58772,0.4204
267.79401,66.56982,0.6711
267.79407,67.38094,0.8995
267.79413,66.38514,1.0704
267.79422,65.67265,0.7598
267.79434,65.59962,0.4744
267.79453,67.30905,0.02
266.93253,66.31514,0.4754
267.79459,66.60223,0.3682
267.79465,65.86742,0.2528
267.79477,66.33739,1.1761
267.79489,66.88595,0
267.795,66.94436,1.2807
267.79504,66.74628,0.3733
267.79514,66.36447,0.8189
267.79517,65.84081,0
267.79517,67.01031,0.4082
267.79523,65.79817,0.2268
267.79532,66.18208,0.02
267.79535,66.2298,0.7961
267.7955,66.54554,0.0958
267.79556,67.14712,1.6233
267.79562,67.34937,0.4031
267.79565,66.17747,0.7536
267.79568,66.99876,0.9
267.79575,66.07595,0.6732
266.93295,66.38737,1.1576
267.79587,67.01583,0.2524
267.7959,66.34533,0.8761
267.79596,66.28997,0
267.796,67.3622,0
267.79602,67.08051,0.1477
267.79605,66.89795,0.298
267.79617,66.03706,0.3515
267.79626,67.25573,0
267.79636,67.25051,0.5521
267.79645,66.40762,0.6711
267.79654,66.70434,0.2981
267.79657,66.02666,0.5487
267.79678,67.16471,0.7225
267.79681,66.62648,0.4858
267.79681,66.96645,0.5387
267.79688,66.30881,1.0224
267.79694,66.56258,0.03
267.79694,67.22892,0.4473
267.79709,66.52428,0.02
266.93311,66.26929,0
267.79721,66.95374,0.8503
267.79724,67.17303,0.3664
267.79745,65.85449,0.02
267.79758,66.27663,1.7739
267.7977,65.74673,0
267.79788,66.35286,0.6587
267.79791,65.76032,1.0391
267.79794,66.70034,0.1913
267.79825,65.70075,0.7987
267.79834,66.84037,0.97
267.79834,66.8723,0.5436
267.7984,66.51564,0.02
267.7984,66.9049,1.0898
267.79846,65.71651,0.97
267.79852,65.70264,0.7024
267.79858,66.30399,0.4107
267.7988,67.231,0.8823
267.79886,67.33549,0
267.79889,66.98431,2.762
266.93341,66.47387,0.6342
267.79901,66.91866,0.4592
267.79904,65.79776,0.02
267.79907,66.83474,0.598
267.79913,66.657,0.3091
267.79919,66.09089,0.02
267.79926,66.14091,1.179
267.79929,67.14959,0.584
267.79929,66.20967,0.3953
267.79935,66.69198,0.3178
266.93387,66.32999,1.3777
267.7995,67.23909,0.3205
267.79962,66.56055,0.5358
267.79974,66.34225,0.02
267.80011,66.99528,0.4714
267.8002,66.38367,1.1539
267.80026,67.11539,0.9459
267.80035,65.69061,0.1413
267.80038,66.21309,0.2623
267.80048,65.77399,0.02
266.66858,66.59972,0.3527
266.93411,66.52217,0.2489
267.80048,66.89487,1.1017
267.8006,67.09856,0.7536
267.80066,66.86755,1.3738
267.80069,67.34448,0.7661
267.80075,66.13464,0
267.80084,66.10782,2.2924
267.80087,66.93308,0.4146
267.80093,67.27032,0.02
267.80096,66.68667,0.7982
267.80096,66.24719,0.376
266.93445,66.43626,0.4551
267.80103,65.87111,0.6232
267.80109,66.09994,0.834
267.80109,66.01157,1.9207
267.80112,67.0101,0.5742
267.80112,66.24051,1.1791
267.80124,66.27055,0.121
267.80127,66.31173,0.8054
267.80127,66.17189,0.8732
267.80133,66.70673,0.7224
267.80136,67.06223,0
266.93448,66.28102,0.3519
267.80136,66.36395,0.02
267.80139,66.3921,1.0241
267.80142,66.59563,0.02
267.80167,67.33294,0.2474
267.80176,65.92982,0.8526
267.80179,66.29908,0.3908
267.80182,65.59907,0.8518
267.80185,67.15645,0.6174
267.80185,67.21851,0.7663
267.80203,66.41264,0.0991
266.93451,66.56565,0
267.80206,65.55867,0.6055
267.80219,66.42708,0.69
267.80246,66.6289,0.4514
267.80252,65.72491,1.2063
267.80258,66.41871,0.2268
267.80264,66.57799,1.1947
267.80267,66.32011,0.3018
267.80276,66.32294,0.0365
267.80292,65.99415,0.1934
267.803,66.85548,0
266.93481,66.22561,0.1125
267.803,67.20255,0.6909
267.80301,66.60889,1.165
267.80307,66.36991,0.7995
267.8031,66.94753,0.02
267.80316,67.38631,0.4203
267.80331,65.62299,0.02
267.80347,65.69755,1.0673
267.80353,66.16959,0
267.80386,67.14014,0.3486
267.80389,66.77258,0.5407
267.80389,66.66613,0.498
267.80408,66.30339,0.02
267.80411,66.34135,1.1141
267.80414,67.34167,0.5429
267.80417,66.57476,2.0301
267.80417,66.28509,2.0215
267.8042,67.05824,1.5101
267.8043,66.0286,0.7429
267.80432,66.02817,0.7973
266.93506,66.56202,0.2014
267.80435,66.69736,0.8117
267.80447,65.56591,0.613
267.8045,67.05838,1.6936
267.80466,65.59174,1.0698
267.80469,67.18987,0.3254
267.80472,65.54919,0.4587
267.80472,67.21721,0.5623
267.80472,66.07559,1.2532
267.80478,67.28534,0
267.80481,67.22906,0.8248
266.93518,66.31161,1.131
267.80487,66.62203,0
267.8049,67.1615,0.4317
267.80493,66.41081,1.0694
267.805,67.35802,0.2298
267.80502,66.9058,0.8092
267.80505,65.61744,0.4001
267.80505,66.15294,0.0373
267.80511,66.08562,0.9701
267.80515,67.32014,0.3187
267.80521,66.6732,0.02
266.93546,66.30809,1.5318
267.8053,66.4026,0.7723
267.80539,65.97161,0.6502
267.80551,66.11884,0.1367
267.80551,67.25095,0.5439
267.80554,66.52259,0.1748
267.80573,66.19598,0.4026
267.80585,65.75199,0.9863
267.80606,65.91241,0
266.93573,66.40147,1.0163
267.80643,66.93524,0.3383
267.80646,65.58498,0.6634
267.80649,65.7754,1.0698
267.80661,66.37248,0.02
267.80664,66.2983,0.8212
267.80664,66.61483,0.4878
267.80673,66.10609,0.7328
267.80688,66.03376,1.0489
267.80692,67.2591,0.9609
267.80692,66.29398,0.02
266.66891,66.49764,0.5786
267.80695,66.09869,0.7233
267.80695,65.84306,0.02
267.80722,66.92631,0.7347
267.80725,67.37105,0.244
267.8075,65.89639,0
267.80765,65.78962,0.5292
267.80768,67.20873,0.5042
267.80768,67.00966,0.4325
267.8078,65.71195,0.8439
267.80786,66.48365,0.3894
267.80798,65.7013,0.9846
267.808,65.74767,0.6031
267.80804,66.14977,0.02
267.80814,67.31281,0.4425
267.8082,67.18817,0.1389
267.8082,66.5776,1.0575
266.93646,66.47721,0.6404
267.80838,65.71853,0.02
267.80838,66.35059,0.9982
267.80844,66.88697,0.5218
267.80853,66.33942,0.7613
267.80862,67.39213,0.03
267.80869,65.90687,0.3399
267.80872,67.24807,0.4858
267.80884,67.32555,0.7371
267.8089,66.28197,1.5526
267.80911,66.18465,0.6888
266.93661,66.23747,0
267.8092,66.49861,0.3696
267.80933,67.09151,0.554
267.80939,67.07079,0.8582
267.80948,66.77112,0.4407
267.80954,65.97994,0.4564
267.8097,66.57521,1.2557
267.81006,66.57461,1.066
267.81006,66.58419,1.6776
267.81018,65.6039,1.1038
266.93683,66.4303,0.5868
267.81036,66.75842,0.8933
267.81049,66.94872,1.1113
267.81052,66.19684,0.3759
267.81055,66.51404,0
267.81067,66.81866,0.9244
267.81073,66.60165,0.6022
267.81076,66.95842,1.4455
267.81079,67.03323,0.02
267.81082,65.99464,1.1247
267.81088,65.73799,1.0834
266.93689,66.24987,0.3722
267.81088,65.77042,0.2786
267.81094,67.01674,0.6757
267.811,65.65969,0.1388
267.811,65.78397,0.8601
267.81116,67.25568,0.5232
267.81143,66.34127,0.8279
267.81146,66.52779,0.3352
267.81158,66.006,0.3666
267.8124,67.05932,0.9501
267.81256,67.05902,0.8638
267.81259,66.12769,0.2757
267.81274,65.58692,0.5296
267.81284,66.68455,0.6822
267.8129,66.71474,1.9926
267.81296,66.63249,0.9231
267.81302,67.21623,0.3875
267.81335,66.60368,0.1111
267.81339,65.7957,0.4867
267.81339,65.68842,1.3885
267.81351,67.00021,0.02
267.81357,66.87211,0.263
267.81357,66.67719,0.5431
267.81357,66.01181,1.0437
267.81369,66.14513,1.1971
267.81372,65.56094,1.2265
267.81372,67.32105,0.9667
267.81381,67.12264,0.6158
267.8139,67.2197,0.4727
266.93741,66.45911,0
267.81393,66.77489,1.0643
267.814,66.29881,0.8344
267.81415,66.09668,2.3743
267.81418,66.41093,0.02
267.81421,66.10029,0
267.81436,66.15369,0.02
267.81445,65.8484,1.4555
267.81451,66.701,0.0638
267.81461,67.09903,0.5961
267.81461,67.15016,0.6533
267.81464,66.08687,0.1501
267.81464,66.75694,0.8535
267.81476,66.19412,0.3832
267.815,67.20122,0
267.81503,67.10274,0.8983
267.81506,65.93544,0.4673
267.81537,65.87502,0
267.81543,66.45829,0.2892
267.81546,65.72529,0
267.81555,65.88898,0.02
266.66895,66.42182,0
267.81567,66.24403,0.7609
267.8157,66.25645,0.8039
267.81573,65.72972,0
267.81577,65.74673,0.6563
267.8158,67.05685,0.4329
267.81589,67.09485,0.611
267.81592,67.24254,0.7721
267.816,66.19337,1.2621
267.816,66.94155,0
267.81601,65.9998,0
267.81601,65.71967,0.2735
267.81622,65.69286,0.4658
267.81625,66.81701,0.02
267.81625,66.43199,0.4893
267.81635,65.76188,0.1326
267.81641,67.27545,0.336
267.81647,66.97596,0.0541
267.81647,66.01656,0.02
267.81647,65.67406,1.761
267.81662,65.5468,0.7138
267.81671,65.59229,0.02
267.8168,67.37844,0.0612
267.81683,66.22714,0.5272
267.81696,66.11664,0.718
267.81705,66.98122,0
267.81708,67.33439,0.0299
267.81714,65.5742,0.4096
267.8172,67.18866,0.4611
266.93857,66.44202,0.6732
267.81726,67.34199,0.6752
267.81732,66.25014,0
267.81738,66.59223,0.02
267.81744,66.14683,0.1596
267.81744,67.39101,0.5235
267.81747,67.35185,1.4882
267.81754,67.18871,0.1374
267.81754,66.57825,1.377
267.81766,65.89558,0.089
267.81766,67.00589,1.2608
266.9386,66.53933,0.4884
267.81769,67.23925,0.2722
267.81769,66.89559,1.136
267.81781,66.23707,0.8992
267.81784,66.31471,0
267.81787,66.9437,0.02
267.8179,65.60193,0.6697
267.81799,67.01974,0.6564
267.81802,65.56369,0.633
267.8183,67.29145,0.4338
267.81839,66.89027,0.9036
267.81857,66.07742,0.8987
267.8186,67.30414,0.3145
267.81894,67.26293,0.3684
267.81909,67.04786,0.6341
267.81909,66.71909,0.02
267.81915,66.33858,0
267.81921,66.54588,0
267.81927,66.32874,1.4356
267.81937,66.33424,0.6488
267.8194,67.19211,0.6117
267.81952,66.1927,0.4104
267.81958,66.69497,0.4547
267.8197,65.6358,0.02
267.81995,67.17294,0.4376
267.81995,66.40155,0.3956
267.82,67.13598,2.1829
267.82004,66.72536,0.4321
267.82025,66.96543,0.5333
267.82034,65.70528,0.2946
267.82034,67.31253,1.2439
267.82047,66.73934,0.4816
267.82053,66.68076,0.1467
267.82056,65.90981,0.2667
267.82056,67.13596,0.9885
267.82059,67.00986,0.5253
267.8207,66.32255,0.8553
266.93918,66.54915,0.7489
267.82071,66.30577,0
267.82095,66.15034,0.4513
267.82104,65.79668,0.2938
267.82108,66.67491,0.6115
267.82108,66.90796,0.9969
267.82117,65.6548,0.2003
267.8212,67.30759,0.8324
267.82132,66.41473,0.969
267.82132,66.99541,0.8162
267.82135,65.70079,0
266.93939,66.41708,0.7843
267.82144,67.28777,0.3433
267.82147,67.25329,0.6619
267.8219,65.59947,0.6138
267.82193,66.93165,0.02
267.82208,66.55915,0.354
267.8222,67.26866,0.5795
267.8222,67.23613,0
267.82224,65.85943,1.2732
267.82233,66.88567,0.4949
266.66959,66.44459,0.9791
267.82257,67.33893,0.1118
267.82263,66.98586,0.8473
267.82269,66.94476,0.1449
267.82275,66.32411,1.2567
267.82288,65.9589,0
267.823,66.53139,0.3019
267.82309,67.13239,0.2422
267.82312,66.43208,0
267.82339,66.81306,0.3487
267.82343,66.57734,1.1788
267.82346,66.83463,0.3832
267.82358,65.76785,0.5183
267.82382,66.25937,1.8172
267.82385,66.40804,0.2029
267.82404,66.64798,0.665
267.82407,66.28619,0.5044
267.82419,65.84371,0.2266
266.9407,66.5044,0.2809
267.82428,67.20921,1.45
267.82431,66.89986,0.3401
267.82431,66.49986,0.4091
267.82449,65.55592,0
267.82452,65.5676,0
267.82455,65.67699,0.0599
267.82462,65.73735,0
267.82477,67.05872,0.6134
267.82477,66.10413,0.6437
266.9408,66.38787,0.02
267.82477,66.95291,0.5034
267.82495,67.03751,0.3271
267.82507,66.46597,0.4921
267.8251,67.36773,0.4623
267.8252,65.60535,0.449
267.8253,66.10378,0.6605
267.82535,65.85566,0.763
267.8254,67.04324,1.4063
266.94098,66.52374,0
267.82544,66.15833,0.8985
267.82578,66.97462,0.2709
267.8259,67.10926,0.812
267.82596,65.54467,1.7945
267.82635,65.61156,0.393
267.82645,67.15865,0.1725
267.82648,65.6255,0.6471
267.82654,67.10908,0.7799
267.82657,66.73659,0.1157
267.8266,66.33171,0.3678
267.82663,66.83171,0.02
267.82663,66.49505,0.02
267.82678,67.21266,0.6475
267.82678,66.11263,0
267.82693,66.43885,0
267.827,65.92177,0
267.827,66.17477,0.7292
267.82715,67.40459,0.7484
267.82718,67.13418,0.6646
267.82748,67.21924,0.8673
266.94171,66.48598,0.9966
267.82751,66.21821,0.3441
267.82773,67.39944,0.0228
267.82773,67.29855,0.5408
267.82779,65.99275,0.6422
267.82791,66.80348,1.0198
267.82794,66.92052,0
267.82812,66.07584,0.9133
267.82812,65.75207,0.0861
267.82812,65.59448,1.2067
267.82812,65.99813,0.583
267.82828,66.5635,0.02
267.8283,66.07574,0.7116
267.82831,67.22569,0.6419
267.82837,67.02686,0
267.82843,66.71323,0.3031
267.82843,67.04364,1.3745
267.82852,67.06678,0.786
267.82861,66.84034,1.0611
267.82867,67.1635,1.0876
266.94223,66.30029,0.2446
267.8288,67.30821,0.1174
267.82886,66.66162,0.1622
267.82901,66.72467,0.0303
267.82907,65.91231,0.02
267.82932,66.18912,0.5889
267.82932,66.53991,0.558
267.82953,67.33105,0.0781
267.82971,66.26299,0
267.82993,66.35527,0.4051
267.83002,65.54228,0.0672
267.83011,65.65328,0.6272
267.83017,66.15955,0
267.8302,65.69296,0
267.83026,66.49756,0.3581
267.83041,67.23153,0.2825
267.83054,66.37959,0.2577
267.83057,66.20557,1.0913
267.83069,66.40079,0.3007
266.6705,66.51077,0.8255
266.94257,66.29427,0.2844
267.8309,66.17371,0.9941
267.83093,66.30149,0.02
267.83093,65.86874,1.202
267.83096,66.40285,0.1374
267.83102,66.05836,1.155
267.83112,65.88357,0.4517
267.83118,66.91331,1.2139
267.83139,67.32415,0.4279
267.83151,67.17722,0.5557
267.83151,66.29648,0.7864
266.94257,66.20924,0.02
267.83154,67.1487,0.7497
267.83157,67.26321,0.8318
267.83167,66.9792,1.777
267.8317,66.87078,0.2385
267.83176,66.95631,0.1527
267.83182,66.43978,0.0299
267.83185,65.63988,0.2487
267.83185,66.73306,1.0333
267.83194,66.36366,1.4239
267.832,67.36716,1.0872
266.94263,66.33333,0.224
267.832,66.31413,1.6361
267.83209,66.61538,0.2447
267.83212,67.34715,1.0265
267.83249,67.29478,0.0761
267.83267,66.84553,0.8215
267.83276,67.31963,0.2892
